coffee_name,roaster_location,coffee_origin,roast_level,est_price,review_date,aroma,acidity_structure,body,flavor,aftertaste,rating,price_usd_per_100g,review_year,review_month,roaster_city,roaster_state,roaster_country,roast_level_normalized,origin_type,flavor_profile,is_single_origin,avg_sensory_score,origin_encoded
Ethiopia Washed Guji Uraga Tome Variety 74110,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $600/227 grams,2024-07-01,9.0,8.0,9.0,9,8.0,93,8.46,2024,7,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Guatemala Bella Carmona,"Fort Wayne, Indiana","Antigua valley, Sacatepequez Department, Guatemala",Medium-Light,$20.00/12 ounces,2024-07-01,9.0,9.0,9.0,9,8.0,94,5.88,2024,7,Fort Wayne,Indiana,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Burundi Kayanza Cima Yeast Natural,"Auburn, Maine","Kayanza, Burundi",Medium-Light,$19.00/16 ounces,2024-07-01,9.0,8.0,9.0,9,8.0,93,4.19,2024,7,Auburn,Maine,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Wilton Benitez Sidra,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,$26.00/8 ounces,2024-06-01,9.0,9.0,9.0,9,9.0,95,11.46,2024,6,Madison,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Putra Gayo Sumatra,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Light,$23.00/12 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,6.76,2024,6,Madison,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Nsoga Iweyza Tanzania Peaberry,"Madison, Wisconsin","Mbeya, Tanzania",Light,$18.00/12 ounces,2024-06-01,9.0,9.0,8.0,9,8.0,93,5.29,2024,6,Madison,Wisconsin,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Yusra Sumatra,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Medium-Light,$23.00/12 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,6.76,2024,6,Madison,Wisconsin,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Citrus Notes Ethiopia Blend,"Chia-Yi, Taiwan",Ethiopia,Medium-Light,NT $480/227 grams,2024-06-01,9.0,9.0,8.0,9,8.0,93,6.77,2024,6,Chia-Yi,Taiwan,Taiwan,2,Single Origin,9.0-9.0-8.0-9-8.0,False,8.6,1
Colombia José Julián Giraldo Pink Bourbon Panela Sticky,"Durham, North Carolina","Acevedo, Huila Department, Colombia",Light,$17.00/100 grams,2024-06-01,9.0,9.0,9.0,9,9.0,95,17.0,2024,6,Durham,North Carolina,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Kenya Gatirima AA,"Durham, North Carolina","Kibugu, Embu County, Kenya",Light,$23.00/12 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,6.76,2024,6,Durham,North Carolina,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Kenya Washed Kirinyaga Getuya AA Top,"Chia-Yi, Taiwan","Kirinyaga District, south-central Kenya",Light,NT 360/8 ounces,2024-06-01,9.0,9.0,9.0,10,9.0,96,158.73,2024,6,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopia Natural Sidama Espresso,"Chia-Yi, Taiwan","Sidama growing region, southern Ethiopia",Light,NT 220/8 ounces,2024-06-01,9.0,8.552532833020638,9.0,9,9.0,95,97.0,2024,6,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,0
True Love Espresso Blend,"Chia-Yi, Taiwan","Ethiopia, Guatemala",Medium-Light,NT 260/8 ounces,2024-06-01,9.0,8.552532833020638,9.0,9,8.0,94,114.64,2024,6,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
Guatemala Honey Finca El General Gesha,"Chia-Yi, Taiwan","Acatenango, Chimaltenango, Guatemala",Light,NT 300/4 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,264.55,2024,6,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Natural Sidama Bacha 74110,"Chia-Yi, Taiwan","Sidama growing region, southern Ethiopia",Light,NT 325/8 ounces,2024-06-01,9.0,9.0,9.0,9,9.0,95,143.3,2024,6,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Yirgacheffe Adame G1 Washed 95,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,NT 319/8 ounces,2024-06-01,9.0,9.0,9.0,9,9.0,95,140.65,2024,6,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Linarco Rodriguez Ospina Pink Bourbon Washed 94,"Taipei, Taiwan","Palestina, Huila Department, Colombia",Light,NT 609/8 ounces,2024-06-01,8.0,9.0,9.0,9,9.0,94,268.52,2024,6,Taipei,Taiwan,Taiwan,1,Blend,8.0-9.0-9.0-9-9.0,False,8.8,0
Ethiopia Guji Uraga Haro Adama Washed G1,"Taipei, Taiwan",Oromia Region; Guji Zone,Light,NT 279/8 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,123.02,2024,6,Taipei,Taiwan,Taiwan,1,Single Origin,9.0-9.0-9.0-9-8.0,False,8.8,1
Ecuador Mejorado Washed,"Taipei, Taiwan","Saraguro, Loja, Ecuador",Light,NT 649/8 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,286.16,2024,6,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Edwin Enrique Noreña / Black Honey Watermelon & Lulo Co-Ferment,"Durham, North Carolina","Quindio Department, Colombia",Light,$33.92/10 ounces (sold as a set of 3/$101.75,2024-06-01,9.0,9.0,9.0,9,8.0,94,11.96,2024,6,Durham,North Carolina,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Edwin Enrique Noreña / Black Honey Pink Bourbon Mosto & Passionfruit Co-Ferment,"Durham, North Carolina","Quindio Department, Colombia",Light,$33.92/10 ounces (sold as a set of 3/$101.75,2024-06-01,9.0,9.0,9.0,9,8.0,94,11.96,2024,6,Durham,North Carolina,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Edwin Enrique Noreña Juice Box Processing Set / Natural Carbonic Maceration,"Durham, North Carolina","Quindio Department, Colombia",Light,$33.92/10 ounces (sold as a set of 3/$101.75,2024-06-01,9.0,8.0,9.0,9,8.0,93,11.96,2024,6,Durham,North Carolina,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Edwin Enrique Noreña Pink Bourbon,"Durham, North Carolina","Quindio Department, Colombia",Light,$42.00/10 ounces,2024-06-01,9.0,9.0,9.0,9,9.0,95,14.81,2024,6,Durham,North Carolina,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Thailand Quiet Endless Searching Natural,"Durham, North Carolina","Doi Pangkhon, Chiang Rai, Thailand",Medium-Light,$27.00/12 ounces,2024-06-01,9.0,8.0,8.0,9,9.0,93,7.94,2024,6,Durham,North Carolina,USA,2,Blend,9.0-8.0-8.0-9-9.0,False,8.6,0
Rwanda Humure Abishyizehamwe Low-Oxygen Natural,"Durham, North Carolina","Remera Sector, Gatsibo District, Eastern Province, Rwanda",Light,$27.75/ 12 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,8.16,2024,6,Durham,North Carolina,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Candy Crush,"Caotun, Nantou, Taiwan",Ethiopia,Light,NT 700/455 grams,2024-06-01,9.0,9.0,9.0,9,8.0,94,153.85,2024,6,Caotun,Nantou,Taiwan,1,Single Origin,9.0-9.0-9.0-9-8.0,False,8.8,1
Doho Classic Blend,"Caotun, Nantou, Taiwan","Ethiopia, Guatemala, Colombia",Medium-Light,NT 650/455 grams,2024-06-01,9.0,9.0,8.0,9,8.0,93,142.86,2024,6,Caotun,Nantou,Taiwan,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Heat Blend,"Taipei, Taiwan","Ethiopia, Kenya, Brazil",Medium-Light,NT 250/8 ounces,2024-06-01,8.0,8.0,8.0,9,8.0,91,110.23,2024,6,Taipei,Taiwan,Taiwan,2,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Panama Clara Finca Auromar,"Taipei, Taiwan","Santa Clara, Panama",Medium-Light,NT 310/8 ounces,2024-06-01,9.0,8.0,9.0,9,9.0,94,136.68,2024,6,Taipei,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
Panama Carmen,"Taipei, Taiwan","Paso Ancho, Panama",Light,NT 350/8 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,154.32,2024,6,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Kona Geisha Peaberry Yeast Fermentation Washed,"Hilo, Hawaii","Holualoa, Hawai’i Island, Hawaii",Light,$80/4 ounces,2024-06-01,9.0,9.0,9.0,9,9.0,95,70.55,2024,6,Hilo,Hawaii,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Puttin’ On the Ritz Guatemala,"Chicago, Illinois","El Sapito, San Martin Jilotepeque, Chimaltenango, Guatemala",Medium-Light,$32.00/12 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,9.41,2024,6,Chicago,Illinois,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Euphora Plumeria Cold Brew,"Taipei, Taiwan",Costa Rica,Unknown,NT 200/150 ml bottle,2024-06-01,8.828595317725753,9.0,8.0,9,8.0,94,133.33,2024,6,Taipei,Taiwan,Taiwan,0,Single Origin,8.828595317725753-9.0-8.0-9-8.0,False,8.565719063545151,1
Colombia El Paraiso Lychee Rose Cold Drip,"Yilan, Taiwan","Piendamó, Cauca Department, Colombia",Unknown,NT 240/150 ml bottle,2024-06-01,8.828595317725753,9.0,9.0,9,8.0,94,160.0,2024,6,Yilan,Taiwan,Taiwan,0,Blend,8.828595317725753-9.0-9.0-9-8.0,False,8.765719063545152,0
Ethiopia Halo Hartume,"San Francisco, California","Yirgacheffe growing region, south-central Ethiopia",Unknown,$4.79/8 ounce can,2024-06-01,8.828595317725753,9.0,8.0,9,8.0,93,59.88,2024,6,San Francisco,California,USA,0,Blend,8.828595317725753-9.0-8.0-9-8.0,False,8.565719063545151,0
Cold Brew,"Olympia, Washington",Latin America,Unknown,$85.72/case of 24 12-ounce cans (local delivery only),2024-06-01,8.828595317725753,8.0,9.0,9,8.0,93,,2024,6,Olympia,Washington,USA,0,Single Origin,8.828595317725753-8.0-9.0-9-8.0,False,8.565719063545151,1
Montecarlos Snapchill Coffee,"Boston, Massachusetts","Apaneca growing region, El Salvador",Unknown,$29.96/6-pack of 12-ounces cans,2024-06-01,8.828595317725753,9.0,8.0,9,8.0,92,499.33,2024,6,Boston,Massachusetts,USA,0,Blend,8.828595317725753-9.0-8.0-9-8.0,False,8.565719063545151,0
Extra Strong Cold Brew Straight Black,"New York, New York","Peru, Mexico, Nicaragua",Unknown,$13.33/32 ounce-carton,2024-06-01,8.828595317725753,8.0,8.0,9,8.0,92,41.66,2024,6,New York,New York,USA,0,Blend,8.828595317725753-8.0-8.0-9-8.0,False,8.365719063545152,0
Nice Nitro Organic Black Cold Brew Coffee,"Orange, Massachusetts","Colombia, Nicaragua, Honduras, Indonesia",Unknown,$4.50/12-ounce can,2024-06-01,8.828595317725753,8.0,8.0,8,8.0,91,37.5,2024,6,Orange,Massachusetts,USA,0,Blend,8.828595317725753-8.0-8.0-8-8.0,False,8.16571906354515,0
Nitro Cold Brew Decaf Coffee,"Boston, Massachusetts",Not Disclosed,Unknown,$49.95/12 12-ounce cans,2024-06-01,8.828595317725753,8.0,8.0,8,8.0,91,4.12,2024,6,Boston,Massachusetts,USA,0,Single Origin,8.828595317725753-8.0-8.0-8-8.0,False,8.16571906354515,1
Bold Cold Brewed Coffee,"Oakland, California",Central America,Unknown,$3.99/8-ounce can,2024-06-01,8.828595317725753,8.0,8.0,8,8.0,90,49.88,2024,6,Oakland,California,USA,0,Single Origin,8.828595317725753-8.0-8.0-8-8.0,False,8.16571906354515,1
Colombia Finca La Secreta Lychee Caturra Anaerobic,"Barronett, Wisconsin","Ciudad Bolivar, Antioquia, Colombia",Light,$30/ 12 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,8.82,2024,6,Barronett,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Lychee Co-Ferment,"Billings, Montana","Ciudad Bolivar, Antioquia, Colombia",Medium-Light,$33.75/12 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,9.92,2024,6,Billings,Montana,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Reserve Costa Rica Don Noel SL28,"Buffalo, New York","West Valley, Costa Rica",Light,$28.00/12 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,8.23,2024,6,Buffalo,New York,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Costa Rica Sumava Anaerobic,"Buffalo, New York","West Valley, Costa Rica",Light,$20.50/12 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,6.03,2024,6,Buffalo,New York,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Betulia Natural Caturron,"Billings, Montana","Acevedo, Huila Department, Colombia",Light,$31.50/12 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,9.26,2024,6,Billings,Montana,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Costa Rica Sin Limites Gesha,"Buffalo, New York","West Valley, Costa Rica",Light,$33.00/12 ounces,2024-06-01,9.0,9.0,8.0,9,8.0,93,9.7,2024,6,Buffalo,New York,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Ethiopia Rumadamo Anaerobic Washed,"Olympia, Washington","Bensa, Guji Zone, Oromia Region, southern Ethiopia",Light,$27.50/6 ounces,2024-06-01,9.0,9.0,9.0,10,9.0,96,16.17,2024,6,Olympia,Washington,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopia Djimma Limu Gummay Baby Geisha G1 Washed,"Yilan, Taiwan","Jimma Zone, Oromia Region, southern Ethiopia",Light,NT $600/200 grams,2024-06-01,9.0,9.0,9.0,10,9.0,96,9.6,2024,6,Yilan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
La Papaya Pacamara Natural Ecuador,"Madison, Wisconsin","Saraguro, Loja, Ecuador",Light,$22.00/8 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,9.7,2024,6,Madison,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Palo de Rosa Pink Bourbon Colombia,"Madison, Wisconsin","La Argentina, Huila Department, Colombia",Medium-Light,$22.00/8 ounces,2024-06-01,9.0,9.0,9.0,9,8.0,94,9.7,2024,6,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ruvumu Natural #13 Burundi,"Madison, Wisconsin","Muruta Commune, Kayanza Province, Burundi",Light,$23.00/12 ounces,2024-06-01,9.0,8.0,9.0,9,8.0,93,6.76,2024,6,Madison,Wisconsin,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Blue,"Billings, Montana",South America,Medium-Light,$20.25/12 ounces,2024-06-01,8.0,8.0,9.0,9,8.0,92,5.95,2024,6,Billings,Montana,USA,2,Single Origin,8.0-8.0-9.0-9-8.0,False,8.4,1
Java Argopuro Mountain Natural SOE,"Sacramento, California","Argopuro Mountain, Java, Indonesia",Medium-Light,$27.00/12 ounces,2024-05-01,9.0,8.552532833020638,9.0,9,8.0,94,7.94,2024,5,Sacramento,California,USA,2,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
Rwanda Rambagirakawa,"Sacramento, California","Gakenke District, Rwanda",Medium-Light,$26.00/12 ounces,2024-05-01,9.0,9.0,9.0,9,8.0,94,7.64,2024,5,Sacramento,California,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Rigoberto Herrera Granja La Esperanza Hybrid Washed Gesha,"Jersey City, New Jersey","Cauca Department, Colombia",Light,$60.00/250 grams,2024-05-01,9.0,9.0,9.0,9,9.0,95,24.0,2024,5,Jersey City,New Jersey,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia El Diviso,"Taichung, Taiwan","Huila Department, Colombia",Light,NT $900/8 ounces,2024-05-01,9.0,9.0,9.0,9,8.0,94,12.7,2024,5,Taichung,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Limited Release 2024,"Conway, Arkansas","Cundinamarca Department, central Colombia",Light,$24.00/8 ounces,2024-05-01,9.0,8.0,9.0,9,9.0,94,10.58,2024,5,Conway,Arkansas,USA,1,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
Slightly Dangerous Espresso Blend,"Virginia Beach, Virginia",Brazil; Colombia; Guatemala,Medium,$16.00/12 ounces,2024-05-01,8.0,8.552532833020638,8.0,9,8.0,92,4.7,2024,5,Virginia Beach,Virginia,USA,3,Single Origin,8.0-8.552532833020638-8.0-9-8.0,False,8.310506566604127,1
Rationed Passion,"Virginia Beach, Virginia",Costa Rica; Guatemala; Brazil,Medium,$16.00/12 ounces,2024-05-01,8.0,8.0,9.0,9,7.0,91,4.7,2024,5,Virginia Beach,Virginia,USA,3,Single Origin,8.0-8.0-9.0-9-7.0,False,8.2,1
Colombia Wilton Benitez Orange Bourbon,"Chicago, Illinois","Piendamó, Cauca Department, Colombia",Light,$51.00/8 ounces,2024-05-01,9.0,9.0,9.0,9,8.0,94,22.49,2024,5,Chicago,Illinois,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Rwanda Crown Jewel Akanduga,"Manlius, New York","Gakenke District, Rwanda",Medium-Light,$30.00/12 ounces,2024-05-01,9.0,9.0,8.0,9,8.0,93,8.82,2024,5,Manlius,New York,USA,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Rwanda Kinini Village,"Fort Wayne, Indiana","Northern Provence, Rulindo District, Rwanda",Light,$22.00/12 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,6.47,2024,5,Fort Wayne,Indiana,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Masha #5 Burundi,"Madison, Wisconsin","Kayanza, Burundi",Light,$20.00/12 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,5.88,2024,5,Madison,Wisconsin,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Dimtu Ethiopia,"Madison, Wisconsin","Guji Zone, Oromia Region, southern Ethiopia",Light,$25.00/12 ounces,2024-05-01,9.0,9.0,8.0,9,8.0,93,7.35,2024,5,Madison,Wisconsin,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Buesaco Colombia,"Madison, Wisconsin","Nariño Department, Colombia",Medium-Light,$18.00/12 ounces,2024-05-01,8.0,9.0,8.0,9,8.0,92,5.29,2024,5,Madison,Wisconsin,USA,2,Blend,8.0-9.0-8.0-9-8.0,False,8.4,0
Colombia El Vergel #1,"Plymouth, Massachusetts","Huila Department, Colombia",Light,$15.00/12 ounces,2024-05-01,9.0,9.0,9.0,9,9.0,95,4.41,2024,5,Plymouth,Massachusetts,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Luna Azul,"Dallas, Texas","Antioquia, Colombia",Light,$25.00/12 ounces,2024-05-01,9.0,9.0,9.0,9,8.0,94,7.35,2024,5,Dallas,Texas,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Cauca Castillo K-01,"San Diego, California","Cauca Department, Colombia",Medium-Light,$36.00/8 ounces,2024-05-01,9.0,9.0,9.0,9,8.0,94,15.87,2024,5,San Diego,California,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Sidama G4 Wamena Natural Espresso,"Yilan, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,NT $580/454 grams,2024-05-01,9.0,8.552532833020638,9.0,9,8.0,94,4.09,2024,5,Yilan,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
Colombia El Paraiso Lychee Rose,"Yilan, Taiwan","Piendamó, Cauca Department, Colombia",Light,NT $500/100 grams,2024-05-01,9.0,9.0,9.0,9,8.0,94,16.0,2024,5,Yilan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Cauca Castillo YN-05,"San Diego, California","Cauca Department, Colombia",Light,$36.00/8 ounces,2024-05-01,9.0,9.0,8.0,9,8.0,93,15.87,2024,5,San Diego,California,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Colombia Cauca Finca EI Paraiso 92 Pink Bourbon,"Taitung, Taiwan","Piendamó, Cauca Department, Colombia",Light,NT $600/200 grams,2024-05-01,9.0,9.0,9.0,9,9.0,95,9.6,2024,5,Taitung,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Costa Rica Hacienda Copey Black Honey,"Taitung, Taiwan","Tobosi, Cartago Province, Costa Rica",Light,NT $360/200 grams,2024-05-01,9.0,8.0,9.0,9,8.0,93,5.76,2024,5,Taitung,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Guji Kercha Sakicha Red Honey 74112,"Zhubei, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Light,NT $330/227 grams,2024-05-01,8.0,8.0,9.0,9,7.0,91,4.65,2024,5,Zhubei,Taiwan,Taiwan,1,Blend,8.0-8.0-9.0-9-7.0,False,8.2,0
Dragon Year Blend,"Taitung, Taiwan","Costa Rica, Colombia",Medium-Light,NT $500/200 grams,2024-05-01,9.0,8.0,9.0,9,8.0,93,8.0,2024,5,Taitung,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Shantawene Single-Origin,"San Diego, California","Sidamo growing region, south-central Ethiopia",Medium-Light,$23.25/12 ounces,2024-05-01,8.0,8.0,8.0,9,8.0,91,6.83,2024,5,San Diego,California,USA,2,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Guatemala Huehuetenango Asodiett Cooperative,"Bozeman, Montana","Huehuetenango, Guatemala",Medium-Light,$16.00/12 ounces,2024-05-01,8.0,8.0,8.0,8,8.0,90,4.7,2024,5,Bozeman,Montana,USA,2,Blend,8.0-8.0-8.0-8-8.0,False,8.0,0
Talitha Sunrise Signature Blend,"San Diego, California",Not discolosed,Medium,$20.59/12 ounces,2024-05-01,8.0,8.0,8.0,9,7.0,90,6.05,2024,5,San Diego,California,USA,3,Single Origin,8.0-8.0-8.0-9-7.0,False,8.0,1
Rwanda Muhororo,"Bozeman, Montana","Nyamasheke, Western Province, Rwanda",Medium-Light,$16.00/12 ounces,2024-05-01,9.0,8.0,8.0,9,7.0,91,4.7,2024,5,Bozeman,Montana,USA,2,Blend,9.0-8.0-8.0-9-7.0,False,8.2,0
Triple Jack Espresso Blend,"Bozeman, Montana","Peru, Guatemala, Sumatra",Medium-Light,$16.00/12 ounces,2024-05-01,8.0,8.552532833020638,8.0,8,7.0,90,4.7,2024,5,Bozeman,Montana,USA,2,Blend,8.0-8.552532833020638-8.0-8-7.0,False,7.910506566604127,0
Colombia Mokka Anaerobic Natural Finca Hawaii,"Hilo, Hawaii","Cundinamarca Department, Colombia",Light,$40.00/4 ounces,2024-05-01,9.0,9.0,9.0,10,9.0,96,35.27,2024,5,Hilo,Hawaii,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Kona Geisha Washed,"Hilo, Hawaii","Holualoa, North Kona District, “Big Island” of Hawaiʻi",Light,$100.00/4 ounces,2024-05-01,9.0,9.0,10.0,9,9.0,96,88.18,2024,5,Hilo,Hawaii,USA,1,Blend,9.0-9.0-10.0-9-9.0,False,9.2,0
Black Basalt Dark Roast Blend Espresso,"Hilo, Hawaii",Honduras; Nicaraua; Thailand,Medium-Dark,$19.00/12 ounces,2024-05-01,8.0,8.552532833020638,8.0,9,8.0,92,5.58,2024,5,Hilo,Hawaii,USA,4,Single Origin,8.0-8.552532833020638-8.0-9-8.0,False,8.310506566604127,1
Colombia Huila Double-Fermentation Single-Origin Coffee,"San Diego, California","Huila Department, Colombia",Light,$23.00/12 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,6.76,2024,5,San Diego,California,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Rwanda Buhuro COOPAC,"Peoria, Illinois","Western Province, Rwanda",Medium-Light,$21.00/12 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,6.17,2024,5,Peoria,Illinois,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Karen J Kona Red Bourbon Anaerobic,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,$54.95/8 ounces,2024-05-01,9.0,9.0,9.0,9,9.0,95,24.23,2024,5,Holualoa,Hawai’i,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Kayon Mountain,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,$24.00/12 ounces,2024-05-01,9.0,9.0,9.0,9,9.0,95,7.05,2024,5,Lexington,Virginia,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Yirgacheffe Chelchele Washed G1,"Taipei, Taiwan","Gedeo Zone, SNNPR, southern Ethiopia",Light,NT $329/8 ounces,2024-05-01,9.0,9.0,8.0,9,9.0,94,4.64,2024,5,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-9.0,False,8.8,0
Kenya Nyeri Hill,"Lexington, Virginia","Nyeri growing region, south-central Kenya",Light,$22.00/12 ounces,2024-05-01,9.0,9.0,9.0,9,8.0,94,6.47,2024,5,Lexington,Virginia,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
El Salvador El Mirador,"Lexington, Virginia","Apaneca-Ilamatepec growing region, El Salvador",Medium-Light,$22.50/12 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,6.61,2024,5,Lexington,Virginia,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Midnight in Paris Espresso Blend,"Taipei, Taiwan",Guatemala; Colombia; Brazil,Medium-Light,NT $299/16 ounces,2024-05-01,9.0,8.552532833020638,9.0,9,7.0,93,2.11,2024,5,Taipei,Taiwan,Taiwan,2,Single Origin,9.0-8.552532833020638-9.0-9-7.0,False,8.510506566604127,1
Colombia Las Brisas Anaerobic Washed,"Taipei, Taiwan","Tolima, Colombia",Light,NT $489/8 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,6.9,2024,5,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Spring Blend,"Taipei, Taiwan",Guatemala; Ethiopia,Medium-Light,NT $349/8 ounces,2024-05-01,9.0,8.0,9.0,9,8.0,93,4.92,2024,5,Taipei,Taiwan,Taiwan,2,Single Origin,9.0-8.0-9.0-9-8.0,False,8.6,1
